Date,wh
,0.425823548
,1.964150047
,2.160400009
,2.247700119
,1.978750038
,1.440470639
,2.046470642
,1.988066737
,1.594700146
,1.483444532
,1.949000272
,3.574210719
,2.182349777
,1.101450157
,0.927529447
,1.520350075
,2.187571571
,2.145882326
,0.811588287
,1.021904809
,1.434800053
,0.991100025
,1.042353013
,1.282650089
,1.284706004
,2.586250305
,2.926333654
,1.547150135
,0.635473703
,1.209142957
,1.543588302
,0.567631671
,0.532411744
,2.226999919
,1.421000061
,0.899199931
,0.915000057
,0.495388879
,1.80883344
,1.011071478
,0.906150055
,0.848476228
,1.448250103
,1.078800106
,1.053100014
,0.930555556
,1.969823725
,1.003571374
,0.754473787
,1.239449978
,1.036950016
,1.101400089
,0.591600037
,0.846555604
,0.991299915
,1.322900009
,0.826950073
,0.798450041
,0.865235329
,0.806950092
,0.537777795
,0.262833357
,0.201499999
,1.066762016
,0.903666633
,2.060111364
,1.652500153
,2.244722366
,0.989200115
,1.008166737
,1.009407538
,1.887461736
,1.485900116
,1.064900017
,1.125250053
,1.858000138
,2.424949837
,2.475000045
,0.626850033
,0.505142859
,1.278500123
,0.591909148
,0.355526322
,0.988399982
,2.772000074
,3.144449997
,2.063809713
,2.946375211
,0.756650066
,0.577944491
,0.848600006
,0.627800035
,0.797857148
,1.913352966
,1.120950127
,1.771000099
,1.245850086
,0.84842859
,1.048600197
,0.609058829
,1.335764829
,0.865380968
,3.371899796
,1.235857101
,1.630666824
,1.198388947
,0.918999958
,1.597950077
,2.10555564
,3.254000092
,2.970750046
,2.389450264
,2.459300041
,2.036176794
,2.053650284
,1.654250145
,1.507529539
,1.18030014
,1.379650021
,1.932500076
,1.773400116
,1.49582358
,2.254199982
,1.865600014
,1.455117618
,0.794199991
,0.592400026
,1.607850075
,1.152200222
,1.190142904
,0.742499987
,0.882047653
,0.74938466
,1.036142894
,2.344749832
,0.577235334
,0.670750046
,0.749722322
,0.838444498
,0.756666683
,0.62212503
,1.170800018
,2.425533295
,2.09980011
,1.733476185
,1.846899986
,1.344647127
,1.108352998
,0.928200054
,0.99289999
,0.702357224
,0.690157941
,0.575125039
,1.822764789
,0.699500031
,0.947714306
,0.631800127
,1.199900055
,1.224799919
,0.640117701
,1.004666646
,1.149300098
,1.581937551
,1.511166784
,0.897937536
,0.713050032
,1.125300026
,0.842600155
,0.875277837
,0.55794741
,0.923500061
,1.244000011
,0.504000028
,0.634899998
,0.403062522
,1.838958422
,1.413277838
,0.948062539
,0.765190488
,0.864434864
,1.938555823
,1.215684188
,1.689583333
,1.074599981
,2.253450203
,0.733411733
,1.508375168
,0.76275003
,0.93275013
,2.388611264
,0.964680099
,0.718500018
,0.63523078
,1.797087296
,1.052941266
,0.982294202
,1.732250023
,1.38010006
,1.335941203
,1.703722212
,1.568400002
,2.61495018
,2.475958506
,1.145333409
,1.152727246
,1.759750175
,2.565047491
,2.289647341
,0.635000086
,0.738500065
,1.229517312
,2.224611282
,2.465083599
,2.245666742
,2.197857141
,1.808250019
,1.601250076
,0.928900051
,1.770058912
,1.021999995
,1.129176533
,0.436764745
,0.533500016
,0.731466651
,2.191550064
,2.819099998
,1.436176658
,0.686200047
,0.659300089
,0.868111134
,1.544363715
,1.744333373
,1.135470671
,0.827000022
,0.612312555
,1.210100079
,2.145300102
,1.392941356
,1.363050079
,0.808850002
,2.080000036
,1.493000031
,0.881949997
,0.880958398
,2.197571516
,1.28390007
,1.160000038
,1.281000137
,0.971350002
,0.961000034
,1.528882419
,1.924250031
,1.75816679
,1.474333445
,1.109705869
,1.561764717
,1.258900166
,1.216349983
,0.954400063
,0.725150013
,0.15716668
,0.387705922
,0.828722318
,1.029230778
,1.795000076
,1.138750076
,0.89800005
,0.606550074
,1.372523898
,0.632800039
,2.072999954
,0.764176481
,1.029650116
,1.083250141
,0.472294122
,0.576200008
,0.356799984
,2.13160888
,1.734823564
,1.70714283
,1.419450092
,1.220294118
,0.873450089
,0.527499979
,0.819725037
,0.749600053
,0.739749968
,0.827499997
,0.918117691
,1.115611182
,1.07755555
,1.055999918
,1.521928651
,0.592500031
,0.527400017
,0.523761931
,0.317545457
,0.515400028
,1.07310009
,1.022900009
,1.734047844
,1.651100159
,1.884000063
,1.908533335
,1.397588281
,0.960800076
,0.956600094
,0.562705874
,0.99353849
,1.226047698
,1.533800125
,0.594368433
,0.460000038
,0.902117673
,0.338555548
,0.454058856
,0.173333327
,1.102291663
,0.405176499
,2.958687544
,2.37765007
,2.47576499
,1.991850281
,2.555550194
,1.167444547
,1.740588188
,1.863850021
,1.848470576
,1.55150013
,0.938950062
,0.646550083
,1.351588249
,2.461050224
,2.796250153
,1.755470725
,1.997944355
,0.944411783
,1.059272853
,1.493947481
,1.696857271
,1.454850006
,1.067125082
,2.311857133
,1.658117743
,1.37788234
,1.529470668
,1.464200211
,1.689400101
,1.555823445
,1.366050053
,2.308470488
,1.422750092
,1.012450123
,1.37811773
,1.870899963
,1.603199959
,1.133647084
,1.140450096
,1.576000214
,1.770050049
,1.505882502
,1.597333454
,1.469666587
,1.015399933
,0.832117698
,1.637285687
,1.292750168
,1.299350166
,0.377000004
,0.789823592
,0.934250069
,0.669952393
,0.612117648
,1.053000093
,1.022222307
,2.003235536
,1.723500061
,1.396291733
,0.530352985
,1.374000072
,1.572062492
,1.191000104
,1.134437561
,1.092520065
,0.8630668
,0.842100048
,0.481166734
,0.623600054
,0.787235316
,1.219100094
,1.139555573
,1.187550068
,1.24816672
,2.136687756
,2.474250158
,1.241411882
,0.655250025
,0.563277774
,0.29944449
,0.422100019
,0.389150023
,0.477904774
,1.246706009
,3.168750381
,2.573450279
,1.266250014
,0.957550144
,1.434500027
,0.955785683
,1.174375057
,0.716235329
,0.753300095
,0.756000042
,0.580952417
,0.766650057
,1.677523658
,0.797500134
,1.139450073
,0.818000008
,0.363333352
,0.596388976
,0.747750044
,0.668529391
,0.71965003
,0.490947422
,1.407000065
,1.171550083
,1.138000107
,2.193200111
,2.674900246
,1.644863822
,1.25777785
,1.838058949
,1.90811136
,1.37225008
,0.60141176
,3.605875254
,3.196549988
,2.366900253
,4.576769315
,0.513300037
,0.733095214
,0.616666667
,0.552764773
,0.454650021
,0.943545428
,0.371882349
,1.840250134
,2.841500176
,2.791550064
,2.314882391
,1.012166765
,0.968000054
,1.104400063
,1.772470593
,1.515125036
,1.704111311
,1.033529401
,1.442750072
,1.918136597
,2.093166987
,2.182500124
,1.628823673
,1.169117689
,1.546450043
,1.595750093
,0.757470608
,0.707052632
,1.711692517
,1.307714326
,1.280047644
,1.571882472
,1.635764718
,2.295263391
,2.266666836
,2.093823671
,1.601750183
,2.093000221
,2.175952366
,1.836000061
,1.562450027
,2.110449982
,1.299352982
,1.425764918
,1.100100136
,1.138055589
,1.944294214
,1.832909151
,2.078526547
,2.149916808
,1.176000118
,1.048352957
,1.809083462
,1.425944434
,1.215235472
,0.690842127
,1.039500046
,0.781200075
,0.79171426
,1.16115801
,1.001882434
,0.927300072
,0.763500002
,1.139076967
,1.032529382
,1.147166676
,1.896428653
,1.09630003
,0.948250103
,0.948428654
,1.189352989
,0.722000003
,0.456749964
,1.013269278
,0.836352944
,0.730388959
,1.713500023
,1.55833346
,1.131000042
,1.597904932
,2.283549881
,1.873476301
,1.884117842
,1.572550201
,1.696555667
,2.023750114
,0.723941267
,0.637047677
,0.387777779
,1.467285701
,0.764499998
,0.787000076
,0.754350042
,0.660411835
,0.786900043
,0.479444504
,0.846529424
,1.161750078
,1.48817657
,1.716041724
,1.711687565
,1.376600075
,1.260352969
,0.974100113
,0.684333302
,0.454105277
,0.644882427
,0.462166667
,0.41968751
,0.829800034
,3.446500015
,1.31050024
,0.748600006
,1.938411713
,0.711761929
,0.931120071
,0.62746671
,2.984353009
,2.765235452
,2.548400116
,2.256285531
,1.077250004
,1.480200005
,1.578353047
,1.684950066
,1.464100075
,1.413176593
,2.893823511
,2.079071726
,2.003125191
,2.288533449
,2.252944522
,1.223350048
,1.170200062
