date,period,period_rolling,power,power_rolling,wh,wh_rolling
2016-08-12 08:08:44.636719,5.235388504969462,5.429404944469166,23.170094165055538,24.434933597600203,2.1245001157124843,2.0599456642612473
2016-08-17 18:13:22.306250,6.322790299671044,5.531449789321549,61.57953436508571,28.024505779087608,3.1516002655029296,2.1547697566763095
2016-08-19 00:10:10.000000,5.8586618712102645,5.575291339839727,33.32643797449256,29.63642222941606,2.408588171005249,2.219207647170621
2016-08-22 06:07:16.164063,4.971589085022069,5.547842803219207,5.589034886318595,29.023270450702427,1.070750077565511,2.1769172145850106
2016-08-27 16:11:53.706596,5.5690269984425615,5.549472356697927,32.8043405658431,29.31412199802094,2.451000001695421,2.198000505901196
2016-08-28 00:34:44.017958,5.707909987593831,5.510458523799344,34.7753066208199,27.23492615936961,2.4926668802897134,2.144774876143584
2016-08-30 00:32:17.817885,5.865861137051539,5.508120051656443,35.457796182912254,27.252391360752007,2.4828889634874134,2.145878763256394
2016-09-01 00:29:44.079591,5.322918618538926,5.497788223511204,18.861641695513075,26.661747073707392,1.9010001420974727,2.120797323461396
2016-09-04 12:08:08.560330,5.515008152173984,5.588378372720309,28.10721248531329,29.662105270062025,2.2798334757486978,2.2568535384399486
2016-09-06 12:05:33.460935,5.922237114578736,5.614059814401727,45.26703013030885,30.862484105465626,2.7920000553131104,2.2980186551224993
2016-09-08 12:03:14.922795,5.716771318460288,5.623093031816549,30.510241672734264,31.163418624316023,2.332999958711512,2.302152345551909
2016-09-11 02:04:19.215657,5.1626031986825955,5.597563857199606,14.720081015037517,30.347395979952932,1.7052499453226726,2.2660898377043535
2016-09-15 00:10:13.000000,5.566622898637005,5.625166723338567,21.78056695522106,30.231602045800056,1.997588396072388,2.2555138610676786
2016-09-16 12:08:57.321876,5.103002022295648,5.585000207873728,19.330239397477747,29.3930356882368,1.9655000686645507,2.2332051078058996
2016-09-21 00:02:51.645000,5.140878332514875,5.463702405332669,8.545248371753477,24.64572833160447,1.3020000457763672,2.064456500895407
2016-09-25 23:09:43.390625,4.48581950443946,5.4232216069507855,2.146050945794836,24.358813003227493,0.6985000371932983,2.033435664197723
2016-09-26 10:07:29.598091,4.374899584309945,5.342581451363028,3.804787555807105,22.77773412265669,0.9417778650919596,1.9494619873434333
2016-09-27 23:07:17.294117,5.269598664985649,5.287185045555719,14.104439340593524,20.21961131237229,1.652176576502183,1.8376262941651398
2016-09-30 22:01:22.989584,4.611364882184626,5.182643690983476,1.8617179999163738,17.419938130455968,0.6416667302449545,1.6841911080616017
2016-10-01 12:25:09.000000,4.2190565322809235,5.090655183795309,2.6745848659495826,16.071016727992344,0.8040588498115541,1.5927793337044418
2016-10-03 10:43:02.457031,5.29686063937011,5.106517141916448,5.306707349462414,15.242992929643888,1.010812520980835,1.548012655802626
2016-10-05 10:40:35.595920,5.2440596823647905,5.085674951931125,22.937370392393298,14.845312768650043,2.112055460611979,1.5351066546382628
2016-10-06 08:07:22.667187,5.625380490474893,5.124225347541395,43.53559447492203,16.894618604812326,2.809400177001953,1.6261276205213837
2016-10-10 20:01:16.187500,5.154969307963064,5.019624287731043,17.14405375227676,13.68395710896971,1.8416666984558103,1.4986502593638893
2016-10-12 00:10:15.000000,5.776578220418391,5.066853135556873,3.634136071725405,12.831192113330316,0.8010001182556152,1.4290925803587309
2016-10-16 06:05:54.612500,4.897820197796257,5.015406773953738,11.632012927494895,12.050534111197534,1.5563000679016112,1.395147324345594
2016-10-20 17:59:48.774739,5.124192811644872,5.017036834672909,20.40894886718932,12.133511762713807,2.0154169400533037,1.3989870836831906
2016-10-22 21:47:12.359376,5.233222870569007,5.024140260677073,9.659236635408945,12.219203167610383,1.371999979019165,1.4043716939326365
2016-10-24 21:44:38.430555,5.552293256535204,5.06186547466694,25.744165786947775,13.185271926134481,2.1745556725396047,1.4593848352617056
2016-10-26 04:04:26.410156,4.998993857848338,5.098520785624716,14.80292922608504,14.089334660440926,1.7378002166748048,1.5336205623675276
2016-10-28 12:25:06.000000,4.914903352478758,5.1268997001484,12.164648345595282,14.73123897656674,1.588764786720276,1.5742690937131938
2016-10-30 15:58:20.421876,5.1234209981846615,5.1266512214367035,17.056101185430826,14.897300562914173,1.842583497365316,1.593434408259774
2016-11-01 09:17:57.748163,5.00581390352637,5.226808429936512,5.356477383221813,16.106337107550328,1.0446471045998966,1.6851540953984787
2016-11-03 09:15:30.941407,4.967279507687067,5.201456035191663,12.75090680909884,16.67896783521467,1.618000136481391,1.7318608350523677
2016-11-06 02:56:55.826772,4.565498585455698,5.109582239175636,2.6478481054132517,12.750122091324053,0.7690768608680139,1.5301510065779051
2016-11-08 00:10:11.000000,4.873274468232236,5.091404718333836,1.0157782661749484,11.847480258620276,0.4610588252544403,1.4479131464761001
2016-11-09 13:56:53.887152,4.58402385557748,5.055163228136954,1.8264042696527178,11.131689116551167,0.6374444431728787,1.3900225248115843
2016-11-15 00:01:30.271118,4.4553470745594534,4.945852672315027,0.42308355709092826,10.42219548960039,0.31120002269744873,1.3176037348729386
2016-11-19 11:55:23.606120,5.450875415036641,4.988395381333518,20.714574530109804,11.120854074416922,1.9686667124430342,1.3493242459915096
2016-11-20 20:21:59.062500,5.820821706571477,5.041982219404796,24.13571866404215,11.407528674174833,2.0563890669080944,1.3524759480572628
2016-11-22 20:19:31.830881,5.390006391360684,5.054042490234925,10.299721817472635,11.456796765102808,1.3960000206442442,1.354322105105346
2016-11-24 12:25:04.000000,4.442605714245678,4.968681910058806,1.9695807366020068,9.627982530460827,0.6724117994308472,1.2387725764046722
2016-11-28 07:55:20.412224,5.492237397070247,5.014267084792302,12.165575208091319,9.196814211033479,1.503000035005457,1.190039877072593
2016-11-29 09:53:54.629558,5.318336845082201,5.037657066353064,5.329321104639923,8.899314741310898,1.0109166304270427,1.176261165792166
2016-11-30 07:52:50.178978,5.3634933360324535,5.056124169264432,1.5877303327113785,7.7094400603324775,0.5494546023282137,1.0767897123277734
2016-12-02 07:50:26.132812,3.8676444170684925,4.968572670306134,0.9388475906772374,7.369622383982895,0.4975555737813314,1.034705748418653
2016-12-05 00:10:09.000000,5.155302611367132,4.983035985973832,17.427428679069138,7.7293548355190715,1.8567647933959959,1.0530722604890075
2016-12-07 06:49:45.112570,4.7833527860528235,4.99979400140438,8.246222273470158,8.15999900229268,1.3259545239535244,1.0959090038032775
2016-12-14 17:57:03.475693,5.213638203372408,5.062805158151636,9.064104873217211,9.3584924472662,1.331555684407552,1.206655788785237
2016-12-19 05:50:56.570311,5.050180198383976,5.112374585137013,4.168543414166881,9.670614102022528,0.9174999396006266,1.2571807818605016
2016-12-21 18:54:21.770221,4.9464459724405465,5.002113079316052,6.009533863875445,7.018782717635802,1.1131176668054916,1.106748297252762
2016-12-22 02:24:12.944445,4.65421413741735,4.973121500824493,6.208669591211285,6.95127329043376,1.166388988494873,1.1117183548562712
2016-12-24 15:55:34.649307,4.94284556275969,4.980699224277021,9.763627973954017,7.355418627734954,1.4193333519829645,1.1537765263802842
2016-12-27 06:30:10.301649,6.6857430268587565,5.1227862078254995,3.0874569312184676,6.999755153025247,0.6862667083740235,1.1148173748797625
2016-12-29 03:49:28.504883,6.942215672590218,5.243617730785497,6.156365643490299,6.498987689308496,0.9509998957316079,1.0688173632736084
2017-01-01 00:10:10.500000,4.8621384942550705,5.191247371142398,12.452101300106841,7.592991103132501,1.6161251068115234,1.171051112121779
2017-01-06 01:14:44.207032,4.405342249541982,5.248611630367273,5.363512879026512,7.052013874373765,1.1143000602722168,1.164154192643446
2017-01-14 07:29:41.266337,3.992716073125382,5.164649043041432,0.5848343137046942,5.977182878972775,0.38650002479553225,1.0411701936521018
2017-01-17 12:25:06.000000,3.998758821528501,5.048060020890138,0.4327949079295472,5.422744081868452,0.3322353065013885,0.9702767049370304
2017-01-19 17:29:15.247243,4.147127492490112,4.957754750300752,0.09488011276993254,5.015377751728757,0.15275000035762787,0.8938017110127306
2017-01-20 09:35:15.252604,6.3898535309453095,5.087945548541166,9.843885021667397,5.454332958086815,1.2534445656670463,0.9264965159813048
2017-01-23 09:51:13.507811,4.391227089164005,5.075796801325894,0.37471005189200984,4.8154169135760245,0.2950000166893005,0.8206955037183288
2017-01-25 05:04:59.332950,4.990797625377289,5.080592007587653,0.6576463601645484,3.904818752197078,0.3665882559383617,0.7154209941138685
2017-01-27 05:02:32.078584,4.958996072232746,4.907917312125052,0.6743394125542802,3.6635070003306596,0.3724000295003255,0.6840343262264987
2017-01-28 00:10:12.000000,4.069984427252029,4.831741595318413,1.3081385750017145,3.449382598028028,0.5725294351577759,0.673897517947524
2017-02-02 07:49:41.519098,5.29263785663471,4.663744123829198,3.8541452487845924,2.318888688349576,0.8617777294582791,0.5707525424337911
2017-02-07 05:43:56.311599,5.346821357052298,4.757892034580229,12.6220313800871,3.0447405384556347,1.5516154949481669,0.6144840859013861
2017-02-13 01:25:16.970170,5.175315562113729,4.795839627992366,13.401628934754028,3.986275847210034,1.6250910325483845,0.7063574446874769
2017-02-15 21:45:07.787684,5.216749382792511,4.907115383416651,7.2193516022585955,4.589413782533116,1.187999963760376,0.7792210755024627
2017-02-16 17:42:07.834375,6.1288448234601915,5.100759565410441,2.0693035650175666,4.738187296813845,0.5868000030517578,0.8023633206434053
2017-02-17 16:04:09.564583,4.94891250165619,5.088105643430921,0.3139678804490952,4.369502345450116,0.2543636452067982,0.756696681023688
2017-02-21 03:42:24.798828,9.060405489538745,5.416426562479487,59.09596629593001,9.235566300626735,2.579125165939331,0.9321173429271739
2017-02-22 03:46:45.075087,4.8936151114761675,5.372858941562544,1.0785877446326873,8.55581808762723,0.4741111331515842,0.8939501587792081
2017-02-23 03:39:55.918837,5.124672296862215,5.433979375537395,1.0030672183214975,8.608181184829688,0.4467857224600656,0.9065989675934385
2017-02-24 00:10:11.000000,4.492284275935203,5.361541290952611,1.971099220063821,8.097636418309236,0.6689411997795105,0.888317600838521
2017-02-25 03:37:29.292510,4.972014948900685,5.36009646968518,3.6915821043075887,8.331016090935623,0.8701765397015739,0.9270551611279989
2017-02-26 15:40:38.662762,4.764859278753719,5.345162870186793,6.729744736324665,8.796816500456423,1.2001667022705078,0.9907295205718591
2017-03-04 01:45:16.895996,6.05582025521992,5.497919472338169,5.1169966329992995,9.089805581840851,0.928300094604492,1.0180964943754527
2017-03-08 13:39:10.410158,4.9041099293818275,5.4680327087033325,4.718538815281773,9.156297394648327,0.9905832608540852,1.02800461217513
2017-03-12 12:25:04.000000,4.89248801821896,5.4330839903315375,3.5553530729573,8.458860601792189,0.8608823418617249,0.9748712927069423
2017-03-14 10:31:11.315627,5.935547521563524,5.4689742425623935,3.5983441214913996,8.111680853199276,0.7862999916076661,0.961401914056994
2017-03-16 14:41:31.170140,6.298624535855263,5.549210597829647,10.5426426222901,7.907467545166138,1.3065294377944048,0.9386475144317098
2017-03-18 11:37:42.627841,4.076590162746028,5.467770653540612,0.24837734526256358,7.409540812523565,0.2492727366360751,0.8715955696371168
2017-03-22 02:17:21.695543,6.768045977593774,5.55685213861892,19.14237839456073,9.268667563417228,1.6983751058578491,1.004580725578379
