date,,wh,,,,,,
31/3/85 8:13,,2.177000046,,,,,,
55:46.9,,2.129052877,,,,,,
36:05.5,,1.100275874,,,,,,
10:00.9,,2.090105057,,,,,,
54:18.8,,2.439842463,,,,,,
08:32.7,,1.571050048,,,,,,
49:47.9,,1.655111194,,,,,,
52:50.5,,1.990263343,,,,,,
30:49.1,,1.894235253,,,,,,
51:22.4,,0.833000004,,,,,,
36:04.8,,1.330896735,,,,,,
49:54.0,,1.241052866,,,,,,
04:17.1,,1.019000053,,,,,,
49:47.5,,1.749058843,,,,,,
30:49.3,,2.289058924,,,,,,
02:40.1,,1.152157903,,,,,,
46:58.2,,2.517263412,,,,,,
01:08.5,,1.595000148,,,,,,
45:30.7,,1.547666788,,,,,,
27:57.3,,5.654118061,,,,,,
59:43.4,,2.783789635,,,,,,
44:01.0,,1.901420951,,,,,,
58:21.0,,2.283125162,,,,,,
49:49.3,,0.74621433,,,,,,
30:49.5,,1.522176623,,,,,,
56:46.7,,1.202210546,,,,,,
41:04.6,,0.959699929,,,,,,
55:18.8,,2.064352989,,,,,,
20:30.4,,1.914285779,,,,,,
39:34.6,,2.203937531,,,,,,
53:49.8,,2.6256001,,,,,,
38:07.9,,2.317631721,,,,,,
49:46.9,,2.585764647,,,,,,
30:48.8,,1.900889039,,,,,,
36:39.7,,2.262158155,,,,,,
50:56.1,,1.056077123,,,,,,
35:11.5,,1.263157845,,,,,,
25:50.9,,1.013233423,,,,,,
49:25.3,,1.265350103,,,,,,
33:43.7,,0.67484206,,,,,,
47:57.2,,1.435158134,,,,,,
32:16.2,,1.617722273,,,,,,
30:51.7,,1.529764771,,,,,,
45:00.6,,3.041611433,,,,,,
25:52.7,,2.308600187,,,,,,
43:30.6,,1.335631728,,,,,,
27:48.6,,1.529315948,,,,,,
49:50.8,,1.076352954,,,,,,
30:52.8,,2.221687794,,,,,,
26:19.5,,2.350947618,,,,,,
40:33.4,,3.527777672,,,,,,
24:48.9,,3.276083708,,,,,,
52:41.2,,1.280833364,,,,,,
39:04.8,,2.278947353,,,,,,
23:22.7,,2.127833366,,,,,,
49:50.6,,0.600000143,,,,,,
30:52.0,,2.007294178,,,,,,
36:06.8,,2.138062477,,,,,,
20:25.2,,2.617105484,,,,,,
34:37.5,,1.772764802,,,,,,
18:57.2,,2.918555737,,,,,,
33:10.3,,0.487111092,,,,,,
49:46.3,,1.481411815,,,,,,
31:42.7,,1.562684298,,,,,,
30:48.7,,1.385470629,,,,,,
16:00.8,,1.44078958,,,,,,
30:14.6,,0.82452637,,,,,,
14:32.7,,0.791263223,,,,,,
52:39.6,,1.036749959,,,,,,
27:20.4,,0.812692285,,,,,,
11:35.3,,0.680368423,,,,,,
49:48.1,,2.2666471,,,,,,
30:49.2,,1.821500182,,,,,,
25:48.5,,1.601578951,,,,,,
10:06.0,,1.113315821,,,,,,
24:20.3,,0.549437523,,,,,,
08:37.5,,0.624789476,,,,,,
04:13.2,,0.588387132,,,,,,
22:50.3,,1.157842159,,,,,,
07:08.9,,0.780210674,,,,,,
49:46.4,,1.430588245,,,,,,
21:25.8,,0.896300018,,,,,,
30:46.0,,0.693933368,,,,,,
19:52.8,,0.804941237,,,,,,
04:11.2,,0.719210505,,,,,,
50:35.8,,0.804233313,,,,,,
18:24.6,,0.769105315,,,,,,
26:04.2,,0.674709678,,,,,,
01:13.8,,0.547999978,,,,,,
49:47.6,,2.21194458,,,,,,
30:52.1,,3.551200151,,,,,,
15:26.5,,1.805444479,,,,,,
59:45.2,,1.468263268,,,,,,
13:59.0,,2.295473814,,,,,,
58:17.5,,3.821631908,,,,,,
45:41.4,,4.095423222,,,,,,
49:46.4,,0.536800086,,,,,,
11:03.4,,0.719210505,,,,,,
55:21.3,,0.813473701,,,,,,
30:47.9,,0.78700012,,,,,,
09:39.3,,0.833000064,,,,,,
53:53.7,,0.88568759,,,,,,
52:33.6,,1.087571502,,,,,,
08:07.6,,1.650125146,,,,,,
52:24.9,,1.46836853,,,,,,
06:38.9,,1.912368417,,,,,,
50:56.9,,0.891263247,,,,,,
49:46.3,,2.058764696,,,,,,
30:48.3,,1.874353051,,,,,,
05:10.9,,1.340842247,,,,,,
49:28.7,,1.639449835,,,,,,
03:42.3,,1.459722281,,,,,,
48:00.1,,1.260350227,,,,,,
50:37.6,,0.680966735,,,,,,
02:13.8,,2.850316048,,,,,,
46:31.9,,2.489631653,,,,,,
49:46.4,,1.108823657,,,,,,
45:02.9,,1.67373693,,,,,,
30:48.4,,1.256294131,,,,,,
59:16.4,,0.752421081,,,,,,
43:36.8,,0.857466638,,,,,,
50:37.0,,1.798733234,,,,,,
57:49.0,,1.666000128,,,,,,
42:06.1,,0.806500077,,,,,,
56:20.2,,2.239111423,,,,,,
40:38.2,,1.879315853,,,,,,
49:44.6,,0.698117733,,,,,,
30:45.6,,1.083353043,,,,,,
53:23.0,,1.307600021,,,,,,
37:41.1,,1.179999948,,,,,,
25:45.0,,1.66866672,,,,,,
51:57.6,,0.710000038,,,,,,
36:12.0,,0.791315854,,,,,,
49:40.3,,2.032117844,,,,,,
34:50.4,,1.905000091,,,,,,
30:40.5,,1.970055938,,,,,,
48:56.3,,1.862473726,,,,,,
33:14.7,,2.261950254,,,,,,
50:33.5,,2.034700155,,,,,,
31:45.8,,1.041263223,,,,,,
45:59.1,,2.090157986,,,,,,
30:18.1,,3.012277842,,,,,,
49:46.2,,0.745764792,,,,,,
30:47.5,,1.94564724,,,,,,
43:02.5,,1.718052745,,,,,,
27:20.3,,1.518315911,,,,,,
50:38.1,,0.915933311,,,,,,
41:34.1,,1.895894647,,,,,,
25:51.9,,1.657000065,,,,,,
40:06.1,,2.672736883,,,,,,
49:48.6,,1.23777771,,,,,,
24:23.8,,1.457315803,,,,,,
30:50.0,,1.016000032,,,,,,
38:37.5,,2.123526573,,,,,,
53:43.5,,1.851750135,,,,,,
21:27.4,,2.073473692,,,,,,
35:41.0,,2.535900354,,,,,,
19:59.5,,2.395210743,,,,,,
49:47.8,,0.553722143,,,,,,
30:48.9,,0.694333375,,,,,,
34:12.5,,1.091210485,,,,,,
18:30.1,,0.94385004,,,,,,
50:34.4,,0.948300004,,,,,,
31:14.2,,1.435263276,,,,,,
15:35.5,,1.166999936,,,,,,
29:45.6,,1.612526536,,,,,,
14:03.2,,2.31763196,,,,,,
30:42.9,,0.680000067,,,,,,
28:16.5,,1.360200047,,,,,,
12:34.3,,1.497150183,,,,,,
26:47.6,,1.141105294,,,,,,
35:59.3,,0.710655212,,,,,,
11:04.9,,0.77463156,,,,,,
25:19.5,,1.662631631,,,,,,
09:38.6,,1.581533313,,,,,,
49:42.1,,1.04388237,,,,,,
30:41.0,,0.814999998,,,,,,
08:09.5,,0.807894766,,,,,,
22:23.3,,0.807842076,,,,,,
06:41.1,,1.392000079,,,,,,
04:08.7,,0.815645218,,,,,,
20:54.5,,2.080833197,,,,,,
05:04.5,,0.969999969,,,,,,
19:26.1,,1.290166736,,,,,,
03:43.6,,2.206736803,,,,,,
49:44.6,,2.0143888,,,,,,
30:46.4,,2.44282341,,,,,,
02:10.9,,0.69600004,,,,,,
16:31.2,,1.291307688,,,,,,
40:08.8,,0.774516046,,,,,,
15:00.2,,1.773579001,,,,,,
59:18.0,,1.323350191,,,,,,
49:43.5,,0.764117658,,,,,,
30:44.2,,0.739411771,,,,,,
57:50.1,,0.835789502,,,,,,
12:03.3,,1.401947498,,,,,,
56:21.3,,1.397250056,,,,,,
50:34.8,,1.908233404,,,,,,
30:57.3,,1.973772764,,,,,,
54:53.6,,1.921705842,,,,,,
09:05.9,,1.502500176,,,,,,
53:24.0,,0.796789467,,,,,,
49:44.2,,1.008235216,,,,,,
30:46.3,,0.80747062,,,,,,
07:37.4,,0.715666652,,,,,,
51:55.4,,2.373052835,,,,,,
06:08.3,,2.334315777,,,,,,
50:26.5,,3.161368608,,,,,,
49:47.5,,3.150000095,,,,,,
03:16.1,,3.504500151,,,,,,
30:48.8,,2.769058943,,,,,,
01:42.8,,1.47952652,,,,,,
46:01.4,,2.441100359,,,,,,
50:37.3,,1.960466743,,,,,,
00:15.6,,1.772647142,,,,,,
44:32.6,,1.562736869,,,,,,
58:45.5,,1.670722365,,,,,,
43:03.3,,1.60157907,,,,,,
49:46.2,,1.959000111,,,,,,
30:47.2,,1.285588264,,,,,,
57:16.8,,1.502550125,,,,,,
41:35.3,,1.069052577,,,,,,
55:48.9,,1.485105395,,,,,,
40:07.7,,1.348500133,,,,,,
50:36.3,,1.640500188,,,,,,
54:21.8,,2.356421232,,,,,,
38:39.7,,2.543499947,,,,,,
49:46.3,,0.50363642,,,,,,
52:56.7,,0.604333341,,,,,,
30:45.4,,0.45711115,,,,,,
51:24.3,,2.161799908,,,,,,
35:42.2,,3.111315727,,,,,,
40:08.5,,1.324161291,,,,,,
25:04.4,,2.828606129,,,,,,
48:27.5,,1.218100071,,,,,,
32:45.4,,1.862473488,,,,,,
49:42.7,,2.376706123,,,,,,
30:43.3,,1.759562492,,,,,,
46:59.6,,2.397222281,,,,,,
31:17.6,,1.7347368,,,,,,
40:07.0,,0.968451619,,,,,,
44:01.6,,0.835789502,,,,,,
28:20.1,,0.78578949,,,,,,
49:44.4,,1.639055729,,,,,,
42:33.0,,1.862526536,,,,,,
26:51.4,,1.668105364,,,,,,
30:45.9,,1.700625062,,,,,,
41:03.9,,1.945789576,,,,,,
50:32.9,,1.122100115,,,,,,
39:35.6,,0.772153854,,,,,,
